what,kind,bundleId,bundleVersion,description,time
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1489786272895
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1489786285228
error,log,,,"Could not write metadata for '/RemoteSystemsTempFiles'.",1489786312941
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1489786312950
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1489786314070
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1489786314992
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1489786316038
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1489786316352
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1489786342539
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1489786354606
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1489786381003
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1489786452786
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1489786487961
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1489786492711
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1489786493612
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1489786493934
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1489786502777
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1489786590057
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1489786591639
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1489786592576
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1489786592892
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1489786596458
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1489786603133
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1489786604843
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1489786605667
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1489786607725
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1489786608266
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1489786609185
error,log,,,"Could not write metadata for '/RemoteSystemsTempFiles'.",1489786616358
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1489786616367
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1489786620585
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1489786632165
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.smartEnter",1489786746497
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1489786759820
error,log,,,"Could not write metadata for '/RemoteSystemsTempFiles'.",1489787059858
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1489787059877
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1489787756580
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1489787757415
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1489787757529
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1489787925523
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1489787981911
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1489787982892
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1489787983975
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1489787986593
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1489788001478
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1489788060962
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1489788092670
error,log,,,"Could not write metadata for '/RemoteSystemsTempFiles'.",1489788225615
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1489788225619
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1489788229241
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1489788437486
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1489788438927
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1489788439856
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1489788440866
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1489788442307
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1489788606484
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1489788625075
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1489788693156
error,log,,,"Could not write metadata for '/RemoteSystemsTempFiles'.",1489788737570
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1489788737600
